"","Easting","Northing"
"104",-111.983699858702,37.0957098213553
"105",-111.983699858702,37.0957098213553
"106",-111.983699858702,37.0957098213553
"107",-111.983699858702,37.0957098213553
"108",-111.983699858702,37.0957098213553
"109",-111.983699858702,37.0957098213553
"110",-111.983699858702,37.0957098213553
"111",-111.983699858702,37.0957098213553
"112",-111.983699858702,37.0957098213553
"113",-111.983699858702,37.0957098213553
"114",-111.983699858702,37.0957098213553
"115",-111.983699858702,37.0957098213553
"116",-111.983699858702,37.0957098213553
"117",-111.983699858702,37.0957098213553
"118",-111.983699858702,37.0957098213553
"119",-111.983699858702,37.0957098213553
"120",-111.983699858702,37.0957098213553
"121",-111.983699858702,37.0957098213553
"122",-111.983699858702,37.0957098213553
"123",-111.983699858702,37.0957098213553
"124",-111.539881325955,36.7860091043188
"125",-111.539882644624,36.7861970716226
"126",-111.539668321598,36.7863715579805
"127",-111.539453994568,36.786545611266
"128",-111.539456288394,36.7868728322957
"129",-111.539865361927,36.7869286700742
"130",-111.539365266967,36.7873354706952
"131",-111.538865166784,36.7877422782433
"132",-111.538306320792,36.7877448086278
"133",-111.53888309778,36.7875010464058
"134",-111.538468726259,36.7878381052442
"135",-111.538559965345,36.787692051675
"136",-111.538131303188,36.7880407398197
"137",-111.537663902145,36.7880428534552
"138",-111.53743866915,36.7876968888519
"139",-111.53733150295,36.787784057777
"140",-111.53715098925,36.7882300520142
"141",-111.537151673807,36.7883281191765
"142",-111.537431861091,36.7883268535643
"143",-111.536403669921,36.7887472588381
"144",-111.536260777758,36.7888634888262
"145",-111.540118257754,36.7862333947391
"146",-111.540727895869,36.7862306249996
"147",-111.541235927381,36.7862283144976
"148",-111.541504852259,36.7862649520497
"149",-111.542051864358,36.7862768840256
"150",-111.542475524073,36.7862226677672
"151",-111.54278034354,36.7862212772453
"152",-111.543154946581,36.7860942638297
"153",-111.539679797761,36.7861984248148
"154",-111.539390149531,36.7859680623233
"155",-110.068672027249,37.0643710715748
"156",-110.06867201623,37.0643719728885
"157",-110.068104490257,37.0645550066855
"158",-110.067811261647,37.0646500537674
"159",-110.067149140078,37.0648638884907
"160",-110.067044811403,37.0648973211381
"161",-110.066335395038,37.0651261030738
"162",-110.065720556167,37.0653249781346
"163",-110.065408414195,37.0654252786493
"164",-110.064935456229,37.0655783946612
"165",-110.064557101119,37.0656998045106
"166",-110.064178734876,37.0658221144551
"167",-110.063866577834,37.0659233121594
"168",-110.063724690919,37.0659690650267
"169",-110.063667944295,37.0659866450702
"170",-110.062249055313,37.0664450648888
"171",-110.062088247377,37.0664969759858
"172",-110.061473397854,37.066694927364
"173",-110.06128420447,37.0667565281475
"174",-110.06120389603,37.0668189904956
"175",-110.060836803969,37.0668160844117
"176",-110.060103893529,37.0677837901127
"177",-110.059091722291,37.0681101841006
"178",-110.058713335591,37.0682324762706
"179",-110.058429547006,37.068323969261
"180",-110.058042052847,37.0683208925199
"181",-110.057736137039,37.0683184626245
"182",-110.057124304408,37.0683136004583
"183",-110.056971345992,37.0683123844216
"184",-110.056869373719,37.0683115736208
"185",-110.056563458052,37.0683091407016
"186",-110.057063289196,37.0680661321067
"187",-110.065576937565,37.0663577524274
"188",-110.065573620451,37.0666281462208
"189",-110.068263751004,37.0643687665738
"190",-110.067836365988,37.064365408596
"191",-109.973090472638,37.2339430302111
"192",-109.973090460413,37.2339439314733
"193",-109.972610156903,37.2339397652925
"194",-109.971986785177,37.2339343552243
"195",-109.971761962591,37.2339324032469
"196",-109.97123056435,37.2339277877904
"197",-109.970964864712,37.2339254791632
"198",-109.970290397315,37.2339196161321
"199",-109.969411545743,37.2339119706591
"200",-109.969355327749,37.234217946449
"201",-109.967824515188,37.2323928635682
"202",-109.966823925952,37.2315751510492
"203",-109.968336182814,37.2312435711601
"204",-109.969031664663,37.2314810454108
"205",-109.969703506117,37.2320297506605
"206",-109.969739243319,37.2320589053681
"207",-109.970630699868,37.2317728117849
"208",-109.970871738185,37.2315847180771
"209",-109.97188340834,37.2315935057497
"210",-109.972736928977,37.231318784622
"211",-109.973574875613,37.2313260506747
"212",-109.973881440981,37.2313287075009
"213",-109.974381767129,37.2317377563473
"214",-109.975196599127,37.2324037112047
"215",-109.974196806209,37.233827329012
"216",-109.974193041843,37.2341051431653
"217",-109.974068637491,37.2343381146859
"218",-109.973818465273,37.2341336979869
"219",-109.973708021532,37.2339137985047
"220",-109.97327915813,37.2335633695665
"221",-109.973150499596,37.2334582450941
"222",-109.972864594371,37.2332246276688
"223",-109.972860270915,37.2335432959476
"224",-110.601890824633,38.0652447035202
"225",-110.601890819749,38.0652456047784
"226",-110.602211210605,38.0652466895091
"227",-110.602093783385,38.0650198197273
"228",-110.601779244541,38.0649155675584
"229",-110.602140974781,38.0649167925261
"230",-110.60221290131,38.0647811507671
"231",-110.601900003132,38.0645316369971
"232",-110.601643984621,38.064514735927
"233",-110.601465404518,38.0638111361694
"234",-110.60155331623,38.0636453562762
"235",-110.601956972255,38.0633289343513
"236",-110.601808237195,38.0630415637532
"237",-110.601480794171,38.062780454205
"238",-110.601247948486,38.0625945786754
"239",-110.600695141923,38.0624115457365
"240",-110.600513231173,38.0622667236067
"241",-110.600341062097,38.0623220173967
"242",-110.600786479864,38.0628805190285
"243",-110.600243213294,38.0621333181563
"244",-110.59790116731,38.0631050156043
"245",-110.597741314915,38.0634064318031
"246",-110.599948145609,38.0640132751943
"247",-110.599946009997,38.0644054847025
"248",-110.599945787541,38.0644463387315
"249",-110.600309615575,38.064736471086
"250",-110.5999206232,38.065041373804
"251",-110.599918976884,38.0653436917758
"252",-110.600319297467,38.0654763874431
"253",-110.600143599076,38.065475789869
"254",-110.599574372378,38.0656613351909
"255",-110.599474465386,38.0658497216876
"256",-110.599473930795,38.0659477785371
"257",-110.599466134808,38.0673776959618
"258",-110.599757206565,38.0676098012596
"259",-110.59975364508,38.0682634743298
"260",-110.601890824633,38.0652447035202
"261",-110.601890824633,38.0652447035202
"262",-110.601890824633,38.0652447035202
"263",-110.601890824633,38.0652447035202
"264",-109.526894405171,38.5730587902865
"265",-109.52689438677,38.5730596911897
"266",-109.527009118567,38.5732873201529
"267",-109.527223124874,38.5737126457614
"268",-109.527284925761,38.5738341755481
"269",-109.527379532162,38.5741480598
"270",-109.527430444933,38.5745217701917
"271",-109.527310064818,38.5747392310781
"272",-109.527186093888,38.5749638557129
"273",-109.526793875137,38.5756762219022
"274",-109.526566190566,38.5760887783659
"275",-109.526214526197,38.576725957726
"276",-109.525870343573,38.5760421674888
"277",-109.525081020007,38.5754023292083
"278",-109.525081020007,38.5754023292083
"279",-109.524455681089,38.5744347381977
"280",-109.523702520826,38.5738241829272
"281",-109.522808612777,38.57358491596
"282",-109.522505370746,38.5726979762074
"283",-109.522629351973,38.5724733566604
"284",-109.523376864624,38.5719051635697
"285",-109.523577893335,38.5713327759507
"286",-109.523983251645,38.57166139651
"287",-109.5249599658,38.5724531925962
"288",-109.525322428182,38.5727470247586
"289",-109.525619401118,38.5729877649478
"290",-109.52551045601,38.5733756825199
"291",-109.525843260464,38.5733798751869
"292",-109.526376127393,38.5731432798985
"293",-109.52606943067,38.5725356573036
"294",-109.526862852848,38.5728051742393
"295",-109.527245632122,38.5731163777993
"296",-109.527270587609,38.5732996222125
"297",-109.527331585891,38.5735166621645
"298",-109.527475484158,38.5738338700304
"299",-109.527558251326,38.5740529860317
"300",-109.724951918526,38.7617223336397
"301",-109.724951918526,38.7617223336397
"302",-109.724786597597,38.7620224062766
"303",-109.725055459862,38.7621127487754
"304",-109.724568923171,38.7624832084409
"305",-109.725173008414,38.7626862447225
"306",-109.724874569678,38.7624468943615
"307",-109.724932442422,38.7624286022084
"308",-109.724836343277,38.7623960143302
"309",-109.725022067398,38.762760292455
"310",-109.724857553979,38.7628855559472
"311",-109.724847659006,38.7634414412644
"312",-109.72463239834,38.7638310809963
"313",-109.724246899827,38.7638268732726
"314",-109.724111270263,38.7640750037713
"315",-109.725704720288,38.7640464326524
"316",-109.725457301961,38.7644969996215
"317",-109.725449463013,38.7649375634972
"318",-109.726273407421,38.7649465469146
"319",-109.726752789673,38.7651085664081
"320",-109.726722469453,38.7651307641429
"321",-109.726578117713,38.7654166496409
"322",-109.726583345246,38.7651225979289
"323",-109.726420966224,38.7648039753648
"324",-109.72643389288,38.7640769095176
"325",-109.726230792903,38.7639124937116
"326",-109.726220436207,38.7639123808263
"327",-109.726227693403,38.763504250908
"328",-109.727281260471,38.7634148038454
"329",-109.727126671035,38.7631112436895
"330",-109.726678624684,38.7634532953761
"331",-109.726260907273,38.7634487432546
"332",-109.912274158496,37.2416483817157
"333",-109.912274158496,37.2416483817157
"334",-109.912274158496,37.2416483817157
"335",-109.912274158496,37.2416483817157
"336",-109.912274158496,37.2416483817157
"337",-109.912274158496,37.2416483817157
"338",-109.912274158496,37.2416483817157
"339",-109.912274158496,37.2416483817157
"340",-109.912274158496,37.2416483817157
"341",-109.633931264468,37.5225357107717
"342",-109.633931264468,37.5225357107717
"343",-109.633931264468,37.5225357107717
"344",-109.633931264468,37.5225357107717
"345",-109.633931264468,37.5225357107717
"346",-109.633931264468,37.5225357107717
"347",-110.568790481955,38.0000601090971
"348",-110.568790481955,38.0000601090971
"349",-110.568790481955,38.0000601090971
"350",-110.568790481955,38.0000601090971
"351",-110.568790481955,38.0000601090971
"352",-110.568790481955,38.0000601090971
"353",-110.568790481955,38.0000601090971
"354",-110.568790481955,38.0000601090971
"355",-110.568790481955,38.0000601090971
"356",-110.568790481955,38.0000601090971
"357",-110.568790481955,38.0000601090971
"358",-110.568790481955,38.0000601090971
"359",-110.568790481955,38.0000601090971
"360",-110.568790481955,38.0000601090971
"361",-110.568790481955,38.0000601090971
"362",-110.568790481955,38.0000601090971
"363",-110.568790481955,38.0000601090971
"364",-110.568790481955,38.0000601090971
"365",-110.568790481955,38.0000601090971
"366",-109.694604108285,38.6971928508152
"367",-109.694604108285,38.6971928508152
"368",-109.657265355837,38.6998707914471
"369",-109.657265355837,38.6998707914471
"370",-109.657265355837,38.6998707914471
"371",-109.657265355837,38.6998707914471
